Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
12.02944997,4.777870837,4.265100281,2.228168605,2.732829545,4.299021004,4.621789411,5.845134496,5.508326607,2.474852059,2.568968997,2.641489363
14.48130311,4.807470179,4.112257335,2.15051081,2.821199515,4.061390602,4.672780363,5.903305862,5.511908182,2.746506561,2.452839104,2.760277957
11.58997403,2.565732588,2.869248338,2.035340199,2.908327545,4.491579155,4.972528101,6.219639614,5.683646979,2.835480103,2.368296071,2.412776642
10.46909738,2.41672097,2.251318945,1.943237129,3.003986311,4.729304781,5.442218901,6.756127794,6.042391756,3.041762746,2.237666684,2.288878016
9.906054609,2.297974611,2.13652377,1.878936976,3.01521277,4.975868844,5.933312474,7.467788783,6.572918751,3.39477311,2.126528292,2.191255023
9.667710086,2.226999443,2.052655917,1.940394017,3.129554707,5.356560232,6.860549992,8.381664971,7.151292662,3.938155251,2.072225853,2.153169702
9.767198252,2.327358948,2.129320407,2.230133449,3.461860461,5.707394598,7.758334287,9.19943402,7.510813415,4.527010951,2.230271513,2.330153383
9.719639,2.780176249,2.50306778,2.756603801,4.091313043,6.684722644,9.098600488,10.82762695,8.235146867,5.633266199,2.794999305,2.951977
12.79507828,3.661596827,3.227773191,3.064020692,4.416137899,6.536579784,8.995997487,10.42699036,8.265028218,5.946139436,3.76225072,4.004770467
10.44642256,4.347852481,3.828715097,3.261783201,4.448316085,6.132306359,8.653747544,9.663202443,7.920234305,6.178324901,4.320934996,4.56180422
9.593864559,4.556916148,4.139491356,3.567989973,4.641011861,5.942951927,7.76212759,8.656923931,8.132933244,6.066971602,4.191946883,4.322623879
9.089711088,4.332074968,4.116119213,3.504582695,4.723367497,5.874330691,7.606498768,8.316785261,7.302420093,5.547657478,3.962054907,4.074895038
8.769012429,3.91019084,3.723160146,2.820387057,3.956946701,5.050902518,6.539988821,7.024411675,6.13161857,4.529914813,3.588883972,3.698534079
8.276677744,3.142324639,2.994299979,2.136843716,3.067791385,4.051300307,5.420965061,5.966701483,4.970431475,3.561295634,2.873396713,2.975440011
7.987113687,2.370757,2.25267538,1.440859782,2.111385772,2.988589832,4.18273042,4.808508306,3.817436864,2.568380266,2.156723816,2.273275577
7.855302916,1.549235586,1.460597536,1.165466087,1.671102407,2.430446205,3.436348017,4.051500249,3.209989104,2.085923689,1.406779445,2.708101532
7.778653062,1.419051598,1.170776345,1.052287234,1.452656868,2.108741466,3.039014938,3.665232912,2.811060597,1.748405792,1.128299855,3.471150241
7.717515892,1.754469021,1.060446863,1.034011091,1.371694978,1.928716131,2.704715783,3.45632615,2.57389367,1.607805109,1.015697202,4.473954565
7.761773043,2.951548062,1.042829357,1.086583052,1.392390704,1.826717242,2.648624397,3.34533737,2.451059911,1.561071609,0.998909155,5.482272751
7.745781137,3.795022103,1.101598194,1.443382701,1.708699811,2.073340747,2.785752922,3.596980451,2.658457166,1.877172923,1.053243921,6.167319822
7.881288419,4.489544208,1.486547886,2.210939871,2.162987242,2.546290238,3.437184376,4.36768823,3.258707183,2.771683492,1.410481823,7.161320072
8.20218417,5.257018011,2.294325006,2.752710547,3.166226872,3.24732309,3.945438503,4.94564247,3.960234044,3.514850539,2.186126887,11.85550112
10.60160393,7.776153499,2.826203556,2.598724142,3.097210745,3.191756939,3.88352874,4.663294002,3.920673253,3.331172588,2.764430942,9.572000602
8.671349123,4.51153341,2.670544104,2.335854912,3.017234586,3.208418001,4.153063126,4.563763471,4.068708097,3.1493765,2.6803704,7.061646731
7.46417032,2.622556256,2.425791399,2.225674992,3.311348213,3.897403015,4.819571518,4.994695301,5.119570845,3.632888025,2.395497295,4.912622003
5.94518916,2.4795924,2.304433224,2.147434965,3.320007943,4.073949836,5.02597609,4.875856559,5.347544525,3.830977584,2.278594244,5.160401511
2.9966235,2.385381777,2.214292586,2.032672363,3.426302726,4.253501836,5.295171071,4.849216658,5.69317648,4.237907788,2.202878261,2.41568733
2.31754523,2.256346633,2.090284312,1.939940742,3.583739309,4.606740536,5.570306118,5.07387657,6.251437392,4.576612555,2.090140134,2.291714583
2.216129926,2.15558413,1.99166927,1.875485293,3.665075534,4.834036911,6.238990222,5.36738036,6.982974399,4.87373295,1.994628179,2.193473312
2.16100376,2.099002257,1.921961719,1.936835777,4.384955723,4.981133312,7.179229883,5.957110828,7.560231391,4.261846476,1.954078835,2.155551236
2.295640629,2.203861579,2.002681554,2.34465314,4.876441527,5.466004721,7.628175366,6.810583234,8.182016267,4.544515115,2.116430465,2.332775148
2.83360234,2.647645128,2.376396091,3.13012276,5.786738181,6.36211428,8.815144967,7.919259076,9.338799348,5.39768514,2.67414152,2.95464176
3.837889439,3.516400639,3.304429355,3.770004384,5.946688135,6.283070406,8.685357523,7.984342852,9.077307374,5.915302005,3.632294104,5.076667128
4.506151915,4.181491712,4.075740511,4.02064432,5.805962246,6.075579025,8.288123691,7.428717133,8.289598238,6.20020634,4.173948305,4.565940117
4.465106336,4.37843786,4.507132775,4.277286906,5.830278482,6.019431293,7.780007891,7.273693815,7.958562896,6.13109845,4.035205491,4.326969197
4.127029247,4.157240498,4.489670038,4.212639374,5.82753757,6.111575828,7.471150177,7.053730087,7.277831201,5.582614883,3.809663687,4.079097572
3.739552523,3.750588717,4.069140208,3.390536467,4.73384105,5.232880714,6.396475418,6.042362937,6.0684037,4.569167735,3.449305557,3.880117897
3.016238605,3.015719601,3.204496296,2.52183855,3.471198649,4.250332849,5.306971949,4.736964513,4.854195972,3.595479896,2.763366065,4.07456109
2.555842364,2.29570548,2.324472631,1.587987924,2.209326491,3.161339942,4.094507587,3.63098412,3.665642075,2.612928475,2.092347754,4.790296422
2.948606167,1.547772313,1.456637193,1.163374574,1.679845912,2.553207328,3.487778903,2.951617729,3.029892799,2.160532944,1.408971213,5.558153468
3.62794308,1.246490635,1.167153741,1.049881853,1.395847921,2.30887566,3.007734406,2.517588817,2.605929726,1.897642833,1.130061029,6.578508819
4.395232935,1.135189959,1.057049788,1.031507578,1.21728631,2.08421353,2.780096162,2.307796818,2.348888693,1.773883408,1.017955921,7.360912
5.27313302,1.117702206,1.039561225,1.083866623,1.242772285,2.076749098,2.664759362,2.124562765,2.205012321,1.697178837,1.00047639,8.066112197
6.081175121,1.334546989,1.098090318,1.43968271,1.596944473,2.343286769,2.796805644,2.336827589,2.390731839,2.045961641,1.055133707,8.70703258
7.058688472,1.763518671,1.482606322,2.205410379,2.437083517,3.052764924,3.413972792,3.016402644,2.816291011,3.013021207,1.413189454,9.427495447
11.1298765,3.630575681,2.289900164,2.746654685,3.013345661,3.573549,4.076187378,3.28601998,3.64371205,3.520976964,2.190329375,13.96675468
9.21460506,3.136851377,2.822224053,2.592592327,2.904162953,3.419441523,4.018549776,3.374488339,3.737460717,3.63510584,2.768992355,10.98557725
7.563448674,2.98095017,2.667926458,2.330288084,2.88282131,3.387988539,4.180133146,3.591959473,3.940586911,3.507967371,2.685160004,7.885220826
5.922670203,2.62080406,2.424299063,2.220640691,3.038775197,3.7639478,5.094372726,4.052621796,4.96644131,3.958155963,2.399648093,5.055208048
6.324572046,2.478299759,4.470437433,2.232798203,3.237517683,3.645740868,5.146961791,4.14056339,4.933603955,4.192576646,2.282326979,4.168491119
3.387906715,2.384455241,3.777773479,2.450156396,3.417492303,3.931087902,5.459235079,4.209496959,5.1500178,3.957407461,2.205979583,2.416998389
2.477385607,2.25566142,3.83233229,2.677228557,3.636815396,4.004115427,5.791232798,4.505766273,5.583274023,3.717899312,2.092543056,2.292465557
2.358872918,2.154902295,3.547724556,2.899865439,4.119008192,3.916849892,6.251968182,5.001336514,6.194768325,3.682795595,1.996246854,2.19384411
2.289592169,2.098686345,3.783845383,3.339344923,4.589316036,4.0995947,6.961032573,5.741029737,6.75472103,3.776647915,1.955143008,2.154995024
2.420251052,2.203297909,3.895439979,3.852807907,4.671085647,4.500006415,7.389515921,6.44397113,7.25438119,4.099794262,2.11700542,2.332182993
2.967534992,2.647168606,3.946499951,4.676669886,5.055415215,4.750393907,7.873058417,7.631136908,8.381004815,4.791431832,2.674609627,2.954132698
4.106698822,3.515526475,6.788358186,4.970686767,5.320894079,4.902553035,7.778078285,7.356186908,8.092847544,5.532066011,3.633284741,4.006700401
4.674107897,4.180426981,6.031773004,5.160187811,5.295482569,4.91103504,7.435990239,7.096405536,7.882319552,5.838175378,4.17566345,4.564223582
4.645355715,4.377778746,6.428184894,5.398794253,5.454211308,5.03506528,7.035289971,6.720931542,7.747229887,5.827262711,4.036935845,4.324934792
4.650181798,4.156883922,6.557539519,5.145624678,5.369165197,5.167773573,6.936256179,6.345676035,7.16476445,5.338124246,3.811117427,4.076690263
4.910275269,3.750005866,6.787140271,4.179272484,4.460271588,4.545867333,6.057043518,5.22506007,6.027249647,4.440096605,3.450485571,3.699624527
5.03115932,3.014621964,7.648299982,3.179927898,3.40534664,3.663866077,4.738995893,4.200180771,4.858506672,3.484252558,2.763608466,2.97524718
5.394257512,2.293768619,7.727859389,2.148642833,2.339655244,2.740630907,3.741986221,3.172231157,3.702050868,2.504688288,2.092526852,2.271837808
